,name,nid,icons,utLogMap,productUrl,image,originalPrice,originalPriceShow,price,promotionId,priceShow,discount,ratingScore,review,installment,tItemType,location,cheapest_sku,sku,skus,description,brandId,brandName,sellerId,mainSellerId,sellerName,thumbs,restrictedAge,categories,clickTrace,addToCartSkus,itemId,voucherId,skuId,inStock,isAD
11,GEA RC-83WS Side by Side Kulkas 2 Pintu [Khusus JABODETABEK],87713497,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '173250940', 'x_ad': '1', 'x_object_id': '173250940'}",//www.lazada.co.id/products/gea-rc-83ws-side-by-side-kulkas-2-pintu-khusus-jabodetabek-i173250940-s204550033.html?search=1,https://id-test-11.slatic.net/p/15/gea-rc-83ws-side-by-side-kulkas-2-pintu-khusus-jabodetabek-4903-79431778-98e407a21ec18db161b44f5c10c22462-catalog_233.jpg,12000000.00,Rp12.000.000,9250800.00,null,Rp9.250.800,-23%,5.0,1,,nt_product,Kota Jakarta Pusat,GE115HAABG8061ANID-118909693,GE115HAABG8061ANID,[{'id': 'GE115HAABG8061ANID-118909693'}],"['Non Frost (Sistem Anti Bunga Es)', 'Sistem Pemerataan Udara', 'Sistem Pendingin Ganda', 'Kipas Sentrifugal DC', 'Panel Penampil LED dengan Tombol Layar Sentuh', 'Lampu Interior LED', 'Fungsi Pendinginan Cepat', 'Fungsi Pembekuan Cepat', 'Fungsi Alarm Pada Pintu', 'Fungsi Liburan', 'Design Laci Mudah geser']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-test-11.slatic.net/p/15/gea-rc-83ws-side-by-side-kulkas-2-pintu-khusus-jabodetabek-4903-79431778-98e407a21ec18db161b44f5c10c22462-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gea-rc-83ws-side-by-side-kulkas-2-pintu-khusus-jabodetabek-i173250940-s204550033.html?search=1', 'sku': 'GE115HAABG8061ANID', 'skuId': '204550033'}]",0,"[10100871, 16308]",query:;nid:87713497;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:GE115HAABG8061ANID;price:9250800.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:173250940;sku_id:204550033;shop_id:14855,"[{'sku': 'GE115HAABG8061ANID-118909693', 'skuId': '204550033', 'count': 0}]",173250940,202291208503928203027413203928,204550033,True,0
12,showcase gea expo,38212737,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '126527662', 'x_ad': '1', 'x_object_id': '126527662'}",//www.lazada.co.id/products/showcase-gea-expo-i126527662-s133068548.html?search=1,https://id-test-11.slatic.net/p/15/showcase-gea-expo-1138-73721283-9bcd577ab47a0b4e9c1b8f5add7c1966-catalog_233.jpg,NaN,NaN,2000000.00,null,Rp2.000.000,NaN,5.0,1,,nt_product,Kota Bandung,GE115HAAAMR14XANID-49123225,GE115HAAAMR14XANID,[{'id': 'GE115HAAAMR14XANID-49123225'}],['showcase model 5 rak dijual segera'],9053,GEA,100090637,100090637,desi ratna,"[{'image': 'https://id-test-11.slatic.net/p/15/showcase-gea-expo-1138-73721283-9bcd577ab47a0b4e9c1b8f5add7c1966-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/showcase-gea-expo-i126527662-s133068548.html?search=1', 'sku': 'GE115HAAAMR14XANID', 'skuId': '133068548'}]",0,"[10100871, 16308]",query:;nid:38212737;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:GE115HAAAMR14XANID;price:2000000.00;client:desktop;supplier_id:100090637;asc_category_id:16308;item_id:126527662;sku_id:133068548;shop_id:223506,"[{'sku': 'GE115HAAAMR14XANID-49123225', 'skuId': '133068548', 'count': 0}]",126527662,,133068548,True,0
13,Gea Gc-470 Kitchen Chiller Cabinet - Silver Khusus Jabodetabek free ongkir,14143461,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '102250031', 'x_ad': '1', 'x_object_id': '102250031'}",//www.lazada.co.id/products/gea-gc-470-kitchen-chiller-cabinet-silver-khusus-jabodetabek-free-ongkir-i102250031-s102564167.html?search=1,https://id-test-11.slatic.net/p/15/gea-gc-470-kitchen-chiller-cabinet-silver-khusus-jabodetabek-free-ongkir-5140-16434141-5975944e1214b19e5b9aa34342d70aa7-catalog_233.jpg,7000000.00,Rp7.000.000,5800000.00,null,Rp5.800.000,-17%,0,,,nt_product,Kota Jakarta Pusat,GE115HAAA8F55XANID-19991308,GE115HAAA8F55XANID,[{'id': 'GE115HAAA8F55XANID-19991308'}],"['ower : 90 watt', ""Temperature : +2~+8'C"", 'Kapasitas : 470 liter', 'Refrigerant : R600a', 'Stainless steel']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-test-11.slatic.net/p/15/gea-gc-470-kitchen-chiller-cabinet-silver-khusus-jabodetabek-free-ongkir-5140-16434141-5975944e1214b19e5b9aa34342d70aa7-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gea-gc-470-kitchen-chiller-cabinet-silver-khusus-jabodetabek-free-ongkir-i102250031-s102564167.html?search=1', 'sku': 'GE115HAAA8F55XANID', 'skuId': '102564167'}]",0,"[10100871, 16308]",query:;nid:14143461;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:GE115HAAA8F55XANID;price:5800000.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:102250031;sku_id:102564167;shop_id:14855,"[{'sku': 'GE115HAAA8F55XANID-19991308', 'skuId': '102564167', 'count': 0}]",102250031,202291208503928203027413203928,102564167,True,0
14,Gea - Freezer Box - AB-226-R - Free Ongkir Medan- Pengiriman Khusus Medan- Putih,26128758,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '114388428', 'x_ad': '1', 'x_object_id': '114388428'}",//www.lazada.co.id/products/gea-freezer-box-ab-226-r-free-ongkir-medan-pengiriman-khusus-medan-putih-i114388428-s118333269.html?search=1,https://id-test-11.slatic.net/p/15/gea-freezer-box-ab-226-r-free-ongkir-medan-pengiriman-khususmedan-putih-4849-85782162-15a0c1ccc4ad6aca82ced78675220022-catalog_233.jpg,3450000.00,Rp3.450.000,2990000.00,null,Rp2.990.000,-13%,3.5,2,,nt_product,Kota Medan,GE115HAAAFK12UANID-34543834,GE115HAAAFK12UANID,[{'id': 'GE115HAAAFK12UANID-34543834'}],"['Chest freezer', 'Kapasitas 200 liter', 'Dimensi : 95x57x85cm', 'Konsumsi listrik : 90 watt', 'Dilengkapi dengan kunci dan roda', 'Thermometer digital', 'Dilengkapi dengan keranjang']",9053,GEA,100041515,100041515,Swara agung electronic,"[{'image': 'https://id-test-11.slatic.net/p/15/gea-freezer-box-ab-226-r-free-ongkir-medan-pengiriman-khususmedan-putih-4849-85782162-15a0c1ccc4ad6aca82ced78675220022-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gea-freezer-box-ab-226-r-free-ongkir-medan-pengiriman-khusus-medan-putih-i114388428-s118333269.html?search=1', 'sku': 'GE115HAAAFK12UANID', 'skuId': '118333269'}]",0,"[10100871, 16308]",query:;nid:26128758;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:GE115HAAAFK12UANID;price:2990000.00;client:desktop;supplier_id:100041515;asc_category_id:16308;item_id:114388428;sku_id:118333269;shop_id:2947,"[{'sku': 'GE115HAAAFK12UANID-34543834', 'skuId': '118333269', 'count': 0}]",114388428,,118333269,True,0
15,GEA SD-700BY Sliding Curve Glass Freezer Premium 700 Liter,413257415,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '413257415', 'x_ad': '1', 'x_object_id': '413257415'}",//www.lazada.co.id/products/gea-sd-700by-sliding-curve-glass-freezer-premium-700-liter-i413257415-s461079250.html?search=1,https://id-live-01.slatic.net/original/948d6f2c2fc530b34419317331594e93.jpg,14900000.00,Rp14.900.000,12250900.00,null,Rp12.250.900,-18%,0,,,nt_product,Kota Jakarta Pusat,413257415_ID-461079250,413257415_ID,[{'id': '413257415_ID-461079250'}],"['SPESIFIKASI SLIDING CURVE GLASS FREEZER TIPE (SD-700BY) :', '* Analog thermometer', '* Key lock', '* Castor', '* Curve glass sliding', '* Refrigerator : R134A', '* Dimensi : 2000x757x858 mm', '* Volume : 700 liter', '* Listrik : 628 watt', '* Temperature : -15 -20""C', '* Basker : 7 pcs', '* Berat : 120 kg']",9053,GEA,3928,3928,Toko Bahagia Elektronika,"[{'image': 'https://id-live-01.slatic.net/original/948d6f2c2fc530b34419317331594e93.jpg', 'productUrl': '//www.lazada.co.id/products/gea-sd-700by-sliding-curve-glass-freezer-premium-700-liter-i413257415-s461079250.html?search=1', 'sku': '413257415_ID', 'skuId': '461079250'}]",0,"[10100871, 16308]",query:;nid:413257415;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:413257415_ID;price:12250900.00;client:desktop;supplier_id:3928;asc_category_id:16308;item_id:413257415;sku_id:461079250;shop_id:14855,"[{'sku': '413257415_ID-461079250', 'skuId': '461079250', 'count': 0}]",413257415,202919010403928202917407803928203027413203928,461079250,True,0
16,GEA RC-67WS Side By Side Kulkas 2 Pintu 566 L-KHUSUS JABODETABEK,851958918,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '851958918', 'x_ad': '1', 'x_object_id': '851958918'}",//www.lazada.co.id/products/gea-rc-67ws-side-by-side-kulkas-2-pintu-566-l-khusus-jabodetabek-i851958918-s1229506335.html?search=1,https://id-test-11.slatic.net/p/fa6d09126ea192c6bbad01995551aaa7.jpg,8000000.00,Rp8.000.000,6899000.00,null,Rp6.899.000,-14%,0,,,nt_product,Kota Jakarta Barat,851958918_ID-1229506335,851958918_ID,[{'id': '851958918_ID-1229506335'}],"['KHUSUS PENGIRIMAN JABODETABEK BILA PENGIRIMAN LUAR KOTA KOMFIRMASI BERAT DAHULU!!!!!!!!!!', 'GEA RC-67WS Side by Side Kulkas - Silver [2 Pintu/ 566 L] merupakan lemari es berkapasitas besar yang dapat digunakan untuk menyimpan berbagai macam makanan seperti daging, buah-buahan, dan sayuran. Dilengkapi pula dengan tombol layar sentuh.', 'FITUR :', 'A+ hemat energi', 'Bebas CFC', 'Sistem anti bunga es', 'Panel LED dengan layar sentuh', 'Alarm dipintu', 'Lampu interior LED (Kabin pembeku & pendingin)', 'SPESIFIKASI :', 'Brand : GEA', 'Tipe : Kulkas Side by Side', 'Kapasitas Total : 566 L', 'Kapasitas Penyimpanan : 339 Liter', 'Kapasitas Freezer : 177', 'Konsumsi Daya : 160 Watt', 'Dimensi Produk : 91 x 63.4 x 178.6 CM', 'Berat : 94', 'Kelengkapan Paket : Kulkas, Manual, Garansi', 'Lain-lain-', 'WarnaSilver Metalic', 'Garansi Resmi Gea 1 tahun']",9053,GEA,100106731,100106731,CUKONG BETAWI ELECTRONIK,"[{'image': 'https://id-test-11.slatic.net/p/fa6d09126ea192c6bbad01995551aaa7.jpg', 'productUrl': '//www.lazada.co.id/products/gea-rc-67ws-side-by-side-kulkas-2-pintu-566-l-khusus-jabodetabek-i851958918-s1229506335.html?search=1', 'sku': '851958918_ID', 'skuId': '1229506335'}]",0,"[10100871, 16308]",query:;nid:851958918;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:851958918_ID;price:6899000.00;client:desktop;supplier_id:100106731;asc_category_id:16308;item_id:851958918;sku_id:1229506335;shop_id:234387,"[{'sku': '851958918_ID-1229506335', 'skuId': '1229506335', 'count': 0}]",851958918,,1229506335,True,0
17,GEA Display Cooler Showcase 282 Lt - EXPO-37FC - Khusus JABODETABEK,388121582,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '388121582', 'x_ad': '1', 'x_object_id': '388121582'}",//www.lazada.co.id/products/gea-display-cooler-showcase-282-lt-expo-37fc-khusus-jabodetabek-i388121582-s423032048.html?search=1,https://id-live-01.slatic.net/original/bb8b74dd351e964822a69ce89f01c0e0.jpg,4399000.00,Rp4.399.000,3859000.00,null,Rp3.859.000,-12%,5.0,1,,nt_product,Kota Jakarta Utara,388121582_ID-423032048,388121582_ID,[{'id': '388121582_ID-423032048'}],"['Highlight Produk', 'Showcase pendingin', 'Dapat digunakan untuk menyimpan berbagai minuman agar terlihat rapi dan tetap dingin saat disajikan', 'Tidak mengandung frost system', 'Dilengkapi dengan lampu LED vertikal dan sistem pendinginan yang cepat', 'Vertical internal lamp', 'GEA Expo-37Fc Display Cooler Showcase Pendingin - Silver merupakan lemari pendingin yang dapat digunakan untuk menyimpan berbagai minuman agar terlihat rapi dan tetap dingin saat disajikan. Showcase pendingin ini tidak mengandung frost system dengan lampu LED vertikal dan sistem pendinginan yang cepat. Paket termasuk : 1 set unit, manual book, dan kartu garansi.', 'Produk SKU EXPO-37FC', 'Warna Silver', 'Daya Listrik (Watt) 220 Watt', 'Dimensi (l x w x h) 54 x 62 x 175 cm', 'Berat 64 Kg', 'Garansi Produk 1 Tahun']",9053,GEA,126,126,Station Electronic,"[{'image': 'https://id-live-01.slatic.net/original/bb8b74dd351e964822a69ce89f01c0e0.jpg', 'productUrl': '//www.lazada.co.id/products/gea-display-cooler-showcase-282-lt-expo-37fc-khusus-jabodetabek-i388121582-s423032048.html?search=1', 'sku': '388121582_ID', 'skuId': '423032048'}]",0,"[10100871, 16308]",query:;nid:388121582;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:388121582_ID;price:3859000.00;client:desktop;supplier_id:126;asc_category_id:16308;item_id:388121582;sku_id:423032048;shop_id:79905,"[{'sku': '388121582_ID-423032048', 'skuId': '423032048', 'count': 0}]",388121582,,423032048,True,0
18,GEA RQ-56WC Kulkas Side By Side 4 Pintu-Hitam-Khusus JABODETABEK,873632679,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '873632679', 'x_ad': '1', 'x_object_id': '873632679'}",//www.lazada.co.id/products/gea-rq-56wc-kulkas-side-by-side-4-pintu-hitam-khusus-jabodetabek-i873632679-s1272958542.html?search=1,https://id-test-11.slatic.net/p/5555907a3327c89c96b03afd7210d3bb.jpg,11000000.00,Rp11.000.000,8725000.00,null,Rp8.725.000,-21%,0,,,nt_product,Kota Jakarta Barat,873632679_ID-1272958542,873632679_ID,[{'id': '873632679_ID-1272958542'}],"['KHUSUS PENGIRIMAN JABODETABEK BILA PENGIRIMAN LUAR KOTA KOMFIRMASI BERAT DAHULU!!!!!!!!!!!!!!!!!', 'GEA RQ-56WC Kulkas [Side by Side] merupakan lemari es berkapasitas besar yang dapat digunakan untuk menyimpan berbagai macam kebutuhan rumah tangga seperti makanan, daging, buah-buahan, dan sayuran. Lemari es ini dilengkapi pula dengan tombol layar sentuh.', 'Fitur :', 'Non Frost (Sistem Anti Bunga Es)', 'Sistem Pemerataan Udara', 'Sistem Pendingin Ganda', 'Panel Pengendali LED Layar Sentuh', 'Lampu Interior LED', 'Suhu Kabin Pembeku kanan bisa diatur (kisaran -5 s/d 18 C)', 'Fungsi Pendinginan Cepat', 'Fungsi Pembekuan Cepat', 'Fungsi Pengatur Suhu Pintar', 'Fungsi Liburan', 'Kaki bisa diatur', 'Pintu bisa dibalik', 'Unique Selling Point', 'Kulkas Side by Side 4 Pintu', 'Kapasitas : 457 Liter', 'Watt : 185 watt', 'Temperature : +2 - +8 / (-14 s/d -23) Celcius', 'Freon : R600a']",9053,GEA,100106731,100106731,CUKONG BETAWI ELECTRONIK,"[{'image': 'https://id-test-11.slatic.net/p/5555907a3327c89c96b03afd7210d3bb.jpg', 'productUrl': '//www.lazada.co.id/products/gea-rq-56wc-kulkas-side-by-side-4-pintu-hitam-khusus-jabodetabek-i873632679-s1272958542.html?search=1', 'sku': '873632679_ID', 'skuId': '1272958542'}]",0,"[10100871, 16308]",query:;nid:873632679;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:873632679_ID;price:8725000.00;client:desktop;supplier_id:100106731;asc_category_id:16308;item_id:873632679;sku_id:1272958542;shop_id:234387,"[{'sku': '873632679_ID-1272958542', 'skuId': '1272958542', 'count': 0}]",873632679,,1272958542,True,0
19,Gea Kulkas Side by side RC 67 WS Black Hitam,1270262301,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1270262301', 'x_ad': '1', 'x_object_id': '1270262301'}",//www.lazada.co.id/products/gea-kulkas-side-by-side-rc-67-ws-black-hitam-i1270262301-s2165028318.html?search=1,https://id-test-11.slatic.net/p/44f0075efe28b679bae5e1501a63bbdb.jpg,NaN,NaN,6392000.00,null,Rp6.392.000,NaN,0,,,nt_product,Kota Bogor,1270262301_ID-2165028318,1270262301_ID,[{'id': '1270262301_ID-2165028318'}],"['Tersedia juga dalam warna Silver, silahkan klik link berikut:', ' NEW, 100% Ori, Resmi garansi GEA', 'Pengiriman pilih klik KURIR TOKO', 'FREE ongkir pengiriman barang khusus Jabodetabek bagian kota, bukan kabupaten', 'JANGAN PILIH Gojek/Grab, karena motor hanya khusus untuk pembelian barang kecil', 'dibawah 5kg', 'spesifikasi lengkap ada di dalam foto ke 2 (silahkan diliat di gambar) ', 'Gea type RC 67 ws', 'side by side warna Hitam', 'barang 100% NEW dan bergaransi resmi', 'untuk info lebi lanjut bisa hubungi ', 'wa : / Floren', 'pembelian khusus jabodetabek']",9053,GEA,400594302545,400594302545,SERBA 0NLINE,"[{'image': 'https://id-test-11.slatic.net/p/44f0075efe28b679bae5e1501a63bbdb.jpg', 'productUrl': '//www.lazada.co.id/products/gea-kulkas-side-by-side-rc-67-ws-black-hitam-i1270262301-s2165028318.html?search=1', 'sku': '1270262301_ID', 'skuId': '2165028318'}]",0,"[10100871, 16308]",query:;nid:1270262301;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:1270262301_ID;price:6392000.00;client:desktop;supplier_id:400594302545;asc_category_id:16308;item_id:1270262301;sku_id:2165028318;shop_id:1839707,"[{'sku': '1270262301_ID-2165028318', 'skuId': '2165028318', 'count': 0}]",1270262301,205208883802545,2165028318,True,0
20,Gea - Freezer Box - AB-106-R - Free Ongkir Medan- Pengiriman Khusus Medan- Putih,26130516,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:2;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:2;spell_correct_bid:2;lzd_search_rerank_bid:6;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '113699574', 'x_ad': '1', 'x_object_id': '113699574'}",//www.lazada.co.id/products/gea-freezer-box-ab-106-r-free-ongkir-medan-pengiriman-khusus-medan-putih-i113699574-s117020392.html?search=1,https://id-test-11.slatic.net/p/33da9856da1289d4772c7e67cac64ebe.jpg,2500000.00,Rp2.500.000,2250000.00,null,Rp2.250.000,-10%,4.5,2,,nt_product,Kota Medan,GE115HAAAFK2FOANID-34545832,GE115HAAAFK2FOANID,[{'id': 'GE115HAAAFK2FOANID-34545832'}],"['Chest freezer', 'Kapasitas 100 liter', 'Dimensi : 57x53x85cm', 'Konsumsi listrik : 80 watt', 'Dilengkapi dengan kunci dan roda', 'Thermometer digital', 'Dilengkapi dengan keranjang']",9053,GEA,100041515,100041515,Swara agung electronic,"[{'image': 'https://id-test-11.slatic.net/p/33da9856da1289d4772c7e67cac64ebe.jpg', 'productUrl': '//www.lazada.co.id/products/gea-freezer-box-ab-106-r-free-ongkir-medan-pengiriman-khusus-medan-putih-i113699574-s117020392.html?search=1', 'sku': 'GE115HAAAFK2FOANID', 'skuId': '117020392'}]",0,"[10100871, 16308]",query:;nid:26130516;src:LazadaMainSrp;rn:8848003fcdc11c299ed281498fe45445;region:id;sku:GE115HAAAFK2FOANID;price:2250000.00;client:desktop;supplier_id:100041515;asc_category_id:16308;item_id:113699574;sku_id:117020392;shop_id:2947,"[{'sku': 'GE115HAAAFK2FOANID-34545832', 'skuId': '117020392', 'count': 0}]",113699574,,117020392,True,0
